"ruta";"fecha";"vuelo";"dia_sem";"sem_anio";"asientos";"pasajeros";"hora_despegue";"origen";"destino";"pasajero_conexion";"pasajero_negocio";"pasajeros_noshow"
"2402";"LIMA - SAO PAULO";"2017-10-04";2608;3;40;168;163;"08:25:00";"LIM";"SAO";120;4;15
"2403";"LIMA - SAO PAULO";"2017-10-31";2608;2;44;220;125;"08:29:00";"LIM";"SAO";110;36;18
"2404";"LIMA - SAO PAULO";"2017-10-24";2608;2;43;150;162;"08:25:00";"LIM";"SAO";126;2;32
"2405";"LIMA - SAO PAULO";"2017-10-17";2608;2;42;220;145;"08:25:00";"LIM";"SAO";108;2;14
"2406";"LIMA - SAO PAULO";"2017-10-10";2608;2;41;150;135;"08:25:00";"LIM";"SAO";93;3;9
"2407";"LIMA - SAO PAULO";"2017-10-03";2608;2;40;156;113;"08:25:00";"LIM";"SAO";80;0;34
"2408";"LIMA - SAO PAULO";"2017-10-30";2608;1;44;174;137;"08:29:00";"LIM";"SAO";101;0;23
"2409";"LIMA - SAO PAULO";"2017-10-23";2608;1;43;174;140;"08:25:00";"LIM";"SAO";97;7;29
"2410";"LIMA - SAO PAULO";"2017-10-16";2608;1;42;220;177;"08:25:00";"LIM";"SAO";110;5;9
"2411";"LIMA - SAO PAULO";"2017-10-09";2608;1;41;174;169;"08:25:00";"LIM";"SAO";150;1;3
"2412";"LIMA - SAO PAULO";"2017-10-02";2608;1;40;174;146;"08:25:00";"LIM";"SAO";125;4;16
"2413";"LIMA - SAO PAULO";"2017-07-30";2553;7;30;174;172;"18:59:00";"SAO";"LIM";106;17;0
"2414";"LIMA - SAO PAULO";"2017-07-23";2553;7;29;174;110;"18:59:00";"SAO";"LIM";83;7;1
"2415";"LIMA - SAO PAULO";"2017-07-16";2553;7;28;174;146;"18:59:00";"SAO";"LIM";104;7;4
"2416";"LIMA - SAO PAULO";"2017-07-09";2553;7;27;174;144;"18:59:00";"SAO";"LIM";117;0;7
"2417";"LIMA - SAO PAULO";"2017-07-02";2553;7;26;174;172;"18:59:00";"SAO";"LIM";112;2;5
"2418";"LIMA - SAO PAULO";"2017-07-29";2553;6;30;156;147;"18:59:00";"SAO";"LIM";128;8;0
"2419";"LIMA - SAO PAULO";"2017-07-22";2553;6;29;174;123;"18:59:00";"SAO";"LIM";121;7;0
"2420";"LIMA - SAO PAULO";"2017-07-15";2553;6;28;150;122;"18:59:00";"SAO";"LIM";109;3;5
"2421";"LIMA - SAO PAULO";"2017-07-08";2553;6;27;150;122;"18:59:00";"SAO";"LIM";109;1;2
"2422";"LIMA - SAO PAULO";"2017-07-28";2553;5;30;220;187;"18:59:00";"SAO";"LIM";149;31;12
"2423";"LIMA - SAO PAULO";"2017-07-21";2553;5;29;150;79;"18:59:00";"SAO";"LIM";62;5;2
"2424";"LIMA - SAO PAULO";"2017-07-14";2553;5;28;150;115;"18:59:00";"SAO";"LIM";65;3;5
"2425";"LIMA - SAO PAULO";"2017-07-07";2553;5;27;150;124;"18:59:00";"SAO";"LIM";92;3;15
"2426";"LIMA - SAO PAULO";"2017-07-27";2553;4;30;220;112;"18:59:00";"SAO";"LIM";87;5;3
"2427";"LIMA - SAO PAULO";"2017-07-20";2553;4;29;150;125;"18:59:00";"SAO";"LIM";81;3;5
"2428";"LIMA - SAO PAULO";"2017-07-13";2553;4;28;150;95;"18:59:00";"SAO";"LIM";73;11;4
"2429";"LIMA - SAO PAULO";"2017-07-06";2553;4;27;126;96;"18:59:00";"SAO";"LIM";76;4;8
"2430";"LIMA - SAO PAULO";"2017-07-26";2553;3;30;150;113;"18:59:00";"SAO";"LIM";91;7;6
"2431";"LIMA - SAO PAULO";"2017-07-19";2553;3;29;150;133;"18:59:00";"SAO";"LIM";98;12;2
"2432";"LIMA - SAO PAULO";"2017-07-12";2553;3;28;150;97;"18:59:00";"SAO";"LIM";76;4;0
"2433";"LIMA - SAO PAULO";"2017-07-05";2553;3;27;150;143;"18:59:00";"SAO";"LIM";117;4;7
"2434";"LIMA - SAO PAULO";"2017-07-25";2553;2;30;150;100;"18:59:00";"SAO";"LIM";75;7;6
"2435";"LIMA - SAO PAULO";"2017-07-18";2553;2;29;150;96;"18:59:00";"SAO";"LIM";58;6;2
"2436";"LIMA - SAO PAULO";"2017-07-11";2553;2;28;150;100;"18:59:00";"SAO";"LIM";72;5;1
"2437";"LIMA - SAO PAULO";"2017-07-04";2553;2;27;174;159;"18:59:00";"SAO";"LIM";129;3;6
"2438";"LIMA - SAO PAULO";"2017-07-31";2553;1;31;220;155;"18:59:00";"SAO";"LIM";100;16;2
"2439";"LIMA - SAO PAULO";"2017-07-24";2553;1;30;150;90;"18:59:00";"SAO";"LIM";74;4;0
"2440";"LIMA - SAO PAULO";"2017-07-17";2553;1;29;150;125;"18:59:00";"SAO";"LIM";96;20;1
"2441";"LIMA - SAO PAULO";"2017-07-10";2553;1;28;126;108;"18:59:00";"SAO";"LIM";94;3;4
"2442";"LIMA - SAO PAULO";"2017-07-03";2553;1;27;150;142;"18:59:00";"SAO";"LIM";109;1;6
"2443";"LIMA - SAO PAULO";"2017-07-30";2554;7;30;174;145;"12:50:00";"LIM";"SAO";88;7;22
"2444";"LIMA - SAO PAULO";"2017-07-23";2554;7;29;174;172;"12:50:00";"LIM";"SAO";110;10;4
"2445";"LIMA - SAO PAULO";"2017-07-16";2554;7;28;174;151;"12:50:00";"LIM";"SAO";100;6;4
"2446";"LIMA - SAO PAULO";"2017-07-09";2554;7;27;174;133;"12:50:00";"LIM";"SAO";88;7;9
"2447";"LIMA - SAO PAULO";"2017-07-02";2554;7;26;174;162;"12:50:00";"LIM";"SAO";126;1;5
"2448";"LIMA - SAO PAULO";"2017-07-29";2554;6;30;156;139;"12:50:00";"LIM";"SAO";123;7;6
"2449";"LIMA - SAO PAULO";"2017-07-22";2554;6;29;174;142;"12:50:00";"LIM";"SAO";93;13;14
"2450";"LIMA - SAO PAULO";"2017-07-15";2554;6;28;150;148;"12:50:00";"LIM";"SAO";127;7;4
"2451";"LIMA - SAO PAULO";"2017-07-08";2554;6;27;150;142;"12:50:00";"LIM";"SAO";133;8;3
"2452";"LIMA - SAO PAULO";"2017-07-28";2554;5;30;220;124;"12:50:00";"LIM";"SAO";85;17;7
"2453";"LIMA - SAO PAULO";"2017-07-21";2554;5;29;150;140;"12:50:00";"LIM";"SAO";103;16;8
"2454";"LIMA - SAO PAULO";"2017-07-14";2554;5;28;150;135;"12:50:00";"LIM";"SAO";112;3;3
"2455";"LIMA - SAO PAULO";"2017-07-07";2554;5;27;150;129;"12:50:00";"LIM";"SAO";98;2;3
"2456";"LIMA - SAO PAULO";"2017-07-27";2554;4;30;220;110;"12:50:00";"LIM";"SAO";71;8;18
"2457";"LIMA - SAO PAULO";"2017-07-20";2554;4;29;150;131;"12:50:00";"LIM";"SAO";103;9;15
"2458";"LIMA - SAO PAULO";"2017-07-13";2554;4;28;150;127;"12:50:00";"LIM";"SAO";97;3;12
"2459";"LIMA - SAO PAULO";"2017-07-06";2554;4;27;126;101;"12:50:00";"LIM";"SAO";76;5;10
"2460";"LIMA - SAO PAULO";"2017-07-26";2554;3;30;150;125;"12:50:00";"LIM";"SAO";84;15;15
"2461";"LIMA - SAO PAULO";"2017-07-19";2554;3;29;150;133;"12:50:00";"LIM";"SAO";94;4;5
"2462";"LIMA - SAO PAULO";"2017-07-12";2554;3;28;150;131;"12:50:00";"LIM";"SAO";96;2;3
"2463";"LIMA - SAO PAULO";"2017-07-05";2554;3;27;150;85;"12:50:00";"LIM";"SAO";60;2;4
"2464";"LIMA - SAO PAULO";"2017-08-01";2554;2;31;150;126;"12:50:00";"LIM";"SAO";95;4;11
"2465";"LIMA - SAO PAULO";"2017-07-25";2554;2;30;150;125;"12:50:00";"LIM";"SAO";91;5;21
"2466";"LIMA - SAO PAULO";"2017-07-18";2554;2;29;150;140;"12:50:00";"LIM";"SAO";106;5;8
"2467";"LIMA - SAO PAULO";"2017-07-11";2554;2;28;150;139;"12:50:00";"LIM";"SAO";113;8;4
"2468";"LIMA - SAO PAULO";"2017-07-04";2554;2;27;174;117;"12:50:00";"LIM";"SAO";80;4;5
"2469";"LIMA - SAO PAULO";"2017-07-31";2554;1;31;220;122;"12:50:00";"LIM";"SAO";87;12;28
"2470";"LIMA - SAO PAULO";"2017-07-24";2554;1;30;150;130;"12:50:00";"LIM";"SAO";86;9;12
"2471";"LIMA - SAO PAULO";"2017-07-17";2554;1;29;150;146;"12:50:00";"LIM";"SAO";104;9;6
"2472";"LIMA - SAO PAULO";"2017-07-10";2554;1;28;126;130;"12:50:00";"LIM";"SAO";88;5;9
"2473";"LIMA - SAO PAULO";"2017-07-03";2554;1;27;150;127;"12:50:00";"LIM";"SAO";78;9;16
"2474";"LIMA - SAO PAULO";"2017-07-30";2605;7;30;174;157;"04:05:00";"SAO";"LIM";116;19;1
"2475";"LIMA - SAO PAULO";"2017-07-23";2605;7;29;174;107;"04:05:00";"SAO";"LIM";98;9;1
"2476";"LIMA - SAO PAULO";"2017-07-16";2605;7;28;174;45;"04:05:00";"SAO";"LIM";40;5;3
"2477";"LIMA - SAO PAULO";"2017-07-09";2605;7;27;174;107;"04:05:00";"SAO";"LIM";76;1;1
"2478";"LIMA - SAO PAULO";"2017-07-02";2605;7;26;174;144;"04:05:00";"SAO";"LIM";106;4;2
"2479";"LIMA - SAO PAULO";"2017-07-29";2605;6;30;174;158;"04:05:00";"SAO";"LIM";128;14;1
"2480";"LIMA - SAO PAULO";"2017-07-22";2605;6;29;174;55;"04:05:00";"SAO";"LIM";47;2;0
"2481";"LIMA - SAO PAULO";"2017-07-15";2605;6;28;174;114;"04:05:00";"SAO";"LIM";104;2;3
"2482";"LIMA - SAO PAULO";"2017-07-08";2605;6;27;174;129;"04:05:00";"SAO";"LIM";94;3;7
"2483";"LIMA - SAO PAULO";"2017-07-30";2606;7;30;174;130;"00:05:00";"LIM";"SAO";107;13;4
"2484";"LIMA - SAO PAULO";"2017-07-23";2606;7;29;174;164;"00:05:00";"LIM";"SAO";139;30;3
"2485";"LIMA - SAO PAULO";"2017-07-16";2606;7;28;174;142;"00:05:00";"LIM";"SAO";127;14;0
"2486";"LIMA - SAO PAULO";"2017-07-09";2606;7;27;174;156;"00:05:00";"LIM";"SAO";129;18;3
"2487";"LIMA - SAO PAULO";"2017-07-02";2606;7;26;174;74;"00:05:00";"LIM";"SAO";65;16;5
"2488";"LIMA - SAO PAULO";"2017-07-29";2606;6;30;174;138;"00:05:00";"LIM";"SAO";122;7;2
"2489";"LIMA - SAO PAULO";"2017-07-22";2606;6;29;174;155;"00:05:00";"LIM";"SAO";130;9;0
"2490";"LIMA - SAO PAULO";"2017-07-15";2606;6;28;174;162;"00:05:00";"LIM";"SAO";138;10;2
"2491";"LIMA - SAO PAULO";"2017-07-08";2606;6;27;174;131;"00:05:00";"LIM";"SAO";115;16;1
"2492";"LIMA - SAO PAULO";"2017-07-30";2607;7;30;174;156;"13:00:00";"SAO";"LIM";125;24;1
"2493";"LIMA - SAO PAULO";"2017-07-23";2607;7;29;174;124;"13:00:00";"SAO";"LIM";100;6;2
"2494";"LIMA - SAO PAULO";"2017-07-16";2607;7;28;168;133;"13:00:00";"SAO";"LIM";104;5;5
"2495";"LIMA - SAO PAULO";"2017-07-09";2607;7;27;150;114;"13:00:00";"SAO";"LIM";90;0;2
"2496";"LIMA - SAO PAULO";"2017-07-02";2607;7;26;150;151;"13:00:00";"SAO";"LIM";104;0;3
"2497";"LIMA - SAO PAULO";"2017-07-29";2607;6;30;168;160;"13:00:00";"SAO";"LIM";114;14;5
"2498";"LIMA - SAO PAULO";"2017-07-22";2607;6;29;168;144;"13:00:00";"SAO";"LIM";129;2;5
"2499";"LIMA - SAO PAULO";"2017-07-15";2607;6;28;168;138;"13:00:00";"SAO";"LIM";110;0;3
"2500";"LIMA - SAO PAULO";"2017-07-08";2607;6;27;150;123;"13:00:00";"SAO";"LIM";104;4;10
"2501";"LIMA - SAO PAULO";"2017-07-28";2607;5;30;168;149;"13:00:00";"SAO";"LIM";121;4;6
"2502";"LIMA - SAO PAULO";"2017-07-21";2607;5;29;174;130;"13:00:00";"SAO";"LIM";94;7;9
"2503";"LIMA - SAO PAULO";"2017-07-14";2607;5;28;174;139;"13:00:00";"SAO";"LIM";104;0;11
"2504";"LIMA - SAO PAULO";"2017-07-07";2607;5;27;150;135;"13:00:00";"SAO";"LIM";99;1;16
"2505";"LIMA - SAO PAULO";"2017-07-27";2607;4;30;174;132;"13:00:00";"SAO";"LIM";85;10;4
"2506";"LIMA - SAO PAULO";"2017-07-20";2607;4;29;174;149;"13:00:00";"SAO";"LIM";93;10;4
"2507";"LIMA - SAO PAULO";"2017-07-13";2607;4;28;216;108;"13:00:00";"SAO";"LIM";80;4;3
"2508";"LIMA - SAO PAULO";"2017-07-06";2607;4;27;150;125;"13:00:00";"SAO";"LIM";83;5;15
"2509";"LIMA - SAO PAULO";"2017-07-26";2607;3;30;174;122;"13:00:00";"SAO";"LIM";79;9;4
"2510";"LIMA - SAO PAULO";"2017-07-19";2607;3;29;174;98;"13:00:00";"SAO";"LIM";66;3;7
"2511";"LIMA - SAO PAULO";"2017-07-12";2607;3;28;174;79;"13:00:00";"SAO";"LIM";57;3;6
"2512";"LIMA - SAO PAULO";"2017-07-05";2607;3;27;150;135;"13:00:00";"SAO";"LIM";107;1;8
"2513";"LIMA - SAO PAULO";"2017-08-01";2607;2;31;174;165;"13:00:00";"SAO";"LIM";116;23;2
"2514";"LIMA - SAO PAULO";"2017-07-25";2607;2;30;174;102;"13:00:00";"SAO";"LIM";86;2;6
"2515";"LIMA - SAO PAULO";"2017-07-18";2607;2;29;220;146;"13:00:00";"SAO";"LIM";105;1;7
"2516";"LIMA - SAO PAULO";"2017-07-11";2607;2;28;150;129;"13:00:00";"SAO";"LIM";99;2;12
"2517";"LIMA - SAO PAULO";"2017-07-04";2607;2;27;150;150;"13:00:00";"SAO";"LIM";124;2;8
"2518";"LIMA - SAO PAULO";"2017-07-31";2607;1;31;174;170;"13:00:00";"SAO";"LIM";100;22;8
"2519";"LIMA - SAO PAULO";"2017-07-24";2607;1;30;220;138;"13:00:00";"SAO";"LIM";111;5;5
"2520";"LIMA - SAO PAULO";"2017-07-17";2607;1;29;174;115;"13:00:00";"SAO";"LIM";67;2;6
"2521";"LIMA - SAO PAULO";"2017-07-10";2607;1;28;168;146;"13:00:00";"SAO";"LIM";101;3;11
"2522";"LIMA - SAO PAULO";"2017-07-03";2607;1;27;174;169;"13:00:00";"SAO";"LIM";93;1;4
"2523";"LIMA - SAO PAULO";"2017-07-30";2608;7;30;174;147;"08:25:00";"LIM";"SAO";108;11;19
"2524";"LIMA - SAO PAULO";"2017-07-23";2608;7;29;174;165;"08:25:00";"LIM";"SAO";132;23;2
"2525";"LIMA - SAO PAULO";"2017-07-16";2608;7;28;168;154;"08:25:00";"LIM";"SAO";114;9;4
"2526";"LIMA - SAO PAULO";"2017-07-09";2608;7;27;150;132;"08:25:00";"LIM";"SAO";109;7;2
"2527";"LIMA - SAO PAULO";"2017-07-02";2608;7;26;150;132;"08:25:00";"LIM";"SAO";105;1;10
"2528";"LIMA - SAO PAULO";"2017-07-29";2608;6;30;168;160;"08:25:00";"LIM";"SAO";136;4;10
"2529";"LIMA - SAO PAULO";"2017-07-22";2608;6;29;168;165;"08:25:00";"LIM";"SAO";109;9;4
"2530";"LIMA - SAO PAULO";"2017-07-15";2608;6;28;168;128;"08:25:00";"LIM";"SAO";86;13;6
"2531";"LIMA - SAO PAULO";"2017-07-08";2608;6;27;150;137;"08:25:00";"LIM";"SAO";116;20;10
"2532";"LIMA - SAO PAULO";"2017-07-28";2608;5;30;168;164;"08:25:00";"LIM";"SAO";59;4;4
"2533";"LIMA - SAO PAULO";"2017-07-21";2608;5;29;174;144;"05:35:00";"LIM";"SAO";50;12;9
"2534";"LIMA - SAO PAULO";"2017-07-14";2608;5;28;174;142;"08:25:00";"LIM";"SAO";96;10;6
"2535";"LIMA - SAO PAULO";"2017-07-07";2608;5;27;150;119;"08:25:00";"LIM";"SAO";88;7;8
"2536";"LIMA - SAO PAULO";"2017-07-27";2608;4;30;174;156;"08:25:00";"LIM";"SAO";129;8;14
"2537";"LIMA - SAO PAULO";"2017-07-20";2608;4;29;174;138;"08:25:00";"LIM";"SAO";106;18;10
"2538";"LIMA - SAO PAULO";"2017-07-13";2608;4;28;216;154;"08:25:00";"LIM";"SAO";126;12;3
"2539";"LIMA - SAO PAULO";"2017-07-06";2608;4;27;150;100;"08:25:00";"LIM";"SAO";85;14;16
"2540";"LIMA - SAO PAULO";"2017-07-26";2608;3;30;174;151;"08:25:00";"LIM";"SAO";91;14;14
"2541";"LIMA - SAO PAULO";"2017-07-19";2608;3;29;174;143;"06:00:00";"LIM";"SAO";85;12;5
"2542";"LIMA - SAO PAULO";"2017-07-12";2608;3;28;174;154;"08:25:00";"LIM";"SAO";119;22;6
"2543";"LIMA - SAO PAULO";"2017-07-05";2608;3;27;150;128;"08:25:00";"LIM";"SAO";104;9;6
"2544";"LIMA - SAO PAULO";"2017-08-01";2608;2;31;174;147;"08:25:00";"LIM";"SAO";127;11;21
"2545";"LIMA - SAO PAULO";"2017-07-25";2608;2;30;174;153;"08:25:00";"LIM";"SAO";84;20;9
"2546";"LIMA - SAO PAULO";"2017-07-18";2608;2;29;220;147;"08:25:00";"LIM";"SAO";116;15;13
"2547";"LIMA - SAO PAULO";"2017-07-11";2608;2;28;150;135;"08:25:00";"LIM";"SAO";101;9;6
"2548";"LIMA - SAO PAULO";"2017-07-04";2608;2;27;150;131;"08:25:00";"LIM";"SAO";105;4;6
"2549";"LIMA - SAO PAULO";"2017-07-31";2608;1;31;174;130;"08:25:00";"LIM";"SAO";104;7;28
"2550";"LIMA - SAO PAULO";"2017-07-24";2608;1;30;220;167;"08:25:00";"LIM";"SAO";113;18;12
"2551";"LIMA - SAO PAULO";"2017-07-17";2608;1;29;174;159;"08:25:00";"LIM";"SAO";117;9;4
"2552";"LIMA - SAO PAULO";"2017-07-10";2608;1;28;168;163;"08:25:00";"LIM";"SAO";99;16;4
"2553";"LIMA - SAO PAULO";"2017-07-03";2608;1;27;174;154;"08:25:00";"LIM";"SAO";112;16;9
"2554";"LIMA - SAO PAULO";"2017-09-01";2553;5;35;150;151;"18:59:00";"SAO";"LIM";120;5;5
"2555";"LIMA - SAO PAULO";"2017-10-01";2553;7;39;150;139;"18:59:00";"SAO";"LIM";110;1;10
"2556";"LIMA - SAO PAULO";"2017-09-24";2553;7;38;150;150;"18:59:00";"SAO";"LIM";109;10;4
"2557";"LIMA - SAO PAULO";"2017-09-17";2553;7;37;150;142;"18:59:00";"SAO";"LIM";102;2;5
"2558";"LIMA - SAO PAULO";"2017-09-10";2553;7;36;150;149;"18:59:00";"SAO";"LIM";130;6;4
"2559";"LIMA - SAO PAULO";"2017-09-03";2553;7;35;150;140;"18:59:00";"SAO";"LIM";124;1;3
"2560";"LIMA - SAO PAULO";"2017-09-30";2553;6;39;174;155;"18:59:00";"SAO";"LIM";140;2;5
"2561";"LIMA - SAO PAULO";"2017-09-23";2553;6;38;150;110;"18:59:00";"SAO";"LIM";95;9;2
"2562";"LIMA - SAO PAULO";"2017-09-16";2553;6;37;150;146;"18:59:00";"SAO";"LIM";112;1;6
"2563";"LIMA - SAO PAULO";"2017-09-09";2553;6;36;144;135;"18:59:00";"SAO";"LIM";118;1;5
"2564";"LIMA - SAO PAULO";"2017-09-02";2553;6;35;150;146;"18:59:00";"SAO";"LIM";123;3;1
"2565";"LIMA - SAO PAULO";"2017-09-29";2553;5;39;150;144;"18:59:00";"SAO";"LIM";110;0;3
"2566";"LIMA - SAO PAULO";"2017-09-22";2553;5;38;150;123;"18:59:00";"SAO";"LIM";95;3;2
"2567";"LIMA - SAO PAULO";"2017-09-15";2553;5;37;150;138;"18:59:00";"SAO";"LIM";102;3;12
"2568";"LIMA - SAO PAULO";"2017-09-08";2553;5;36;150;143;"18:59:00";"SAO";"LIM";101;5;7
"2569";"LIMA - SAO PAULO";"2017-09-28";2553;4;39;150;131;"18:59:00";"SAO";"LIM";110;5;9
"2570";"LIMA - SAO PAULO";"2017-09-21";2553;4;38;150;103;"18:59:00";"SAO";"LIM";89;0;2
"2571";"LIMA - SAO PAULO";"2017-09-14";2553;4;37;150;116;"18:59:00";"SAO";"LIM";88;4;0
"2572";"LIMA - SAO PAULO";"2017-09-07";2553;4;36;174;128;"18:59:00";"SAO";"LIM";100;4;11
"2573";"LIMA - SAO PAULO";"2017-09-27";2553;3;39;150;143;"18:59:00";"SAO";"LIM";113;4;8
"2574";"LIMA - SAO PAULO";"2017-09-20";2553;3;38;126;102;"18:59:00";"SAO";"LIM";78;2;6
"2575";"LIMA - SAO PAULO";"2017-09-13";2553;3;37;150;125;"18:59:00";"SAO";"LIM";82;4;12
"2576";"LIMA - SAO PAULO";"2017-09-06";2553;3;36;220;144;"18:59:00";"SAO";"LIM";104;5;14
"2577";"LIMA - SAO PAULO";"2017-09-26";2553;2;39;156;140;"18:59:00";"SAO";"LIM";103;10;4
"2578";"LIMA - SAO PAULO";"2017-09-19";2553;2;38;150;112;"18:59:00";"SAO";"LIM";86;6;1
"2579";"LIMA - SAO PAULO";"2017-09-12";2553;2;37;150;119;"18:59:00";"SAO";"LIM";97;6;4
"2580";"LIMA - SAO PAULO";"2017-09-05";2553;2;36;150;107;"18:59:00";"SAO";"LIM";75;6;4
"2581";"LIMA - SAO PAULO";"2017-09-25";2553;1;39;150;107;"18:59:00";"SAO";"LIM";66;14;8
"2582";"LIMA - SAO PAULO";"2017-09-18";2553;1;38;150;114;"18:59:00";"SAO";"LIM";71;4;1
"2583";"LIMA - SAO PAULO";"2017-09-11";2553;1;37;150;120;"18:59:00";"SAO";"LIM";107;2;4
"2584";"LIMA - SAO PAULO";"2017-09-04";2553;1;36;174;161;"18:59:00";"SAO";"LIM";119;2;4
"2585";"LIMA - SAO PAULO";"2017-10-01";2554;7;39;150;133;"12:50:00";"LIM";"SAO";107;7;11
"2586";"LIMA - SAO PAULO";"2017-09-24";2554;7;38;150;138;"12:50:00";"LIM";"SAO";113;3;10
"2587";"LIMA - SAO PAULO";"2017-09-17";2554;7;37;150;132;"12:50:00";"LIM";"SAO";102;3;12
"2588";"LIMA - SAO PAULO";"2017-09-10";2554;7;36;150;140;"12:50:00";"LIM";"SAO";85;10;9
"2589";"LIMA - SAO PAULO";"2017-09-03";2554;7;35;150;142;"12:50:00";"LIM";"SAO";126;1;10
"2590";"LIMA - SAO PAULO";"2017-09-30";2554;6;39;174;142;"12:50:00";"LIM";"SAO";113;8;15
"2591";"LIMA - SAO PAULO";"2017-09-23";2554;6;38;150;129;"12:50:00";"LIM";"SAO";99;1;22
"2592";"LIMA - SAO PAULO";"2017-09-16";2554;6;37;150;103;"12:50:00";"LIM";"SAO";80;7;8
"2593";"LIMA - SAO PAULO";"2017-09-09";2554;6;36;144;122;"12:50:00";"LIM";"SAO";102;5;9
"2594";"LIMA - SAO PAULO";"2017-09-02";2554;6;35;150;132;"12:50:00";"LIM";"SAO";117;3;4
"2595";"LIMA - SAO PAULO";"2017-09-29";2554;5;39;150;107;"12:50:00";"LIM";"SAO";81;2;5
"2596";"LIMA - SAO PAULO";"2017-09-22";2554;5;38;150;125;"12:50:00";"LIM";"SAO";68;2;6
"2597";"LIMA - SAO PAULO";"2017-09-15";2554;5;37;150;130;"12:50:00";"LIM";"SAO";105;7;3
"2598";"LIMA - SAO PAULO";"2017-09-08";2554;5;36;150;98;"12:50:00";"LIM";"SAO";65;6;2
"2599";"LIMA - SAO PAULO";"2017-09-28";2554;4;39;150;121;"12:50:00";"LIM";"SAO";75;3;9
"2600";"LIMA - SAO PAULO";"2017-09-21";2554;4;38;150;95;"12:50:00";"LIM";"SAO";70;6;12
"2601";"LIMA - SAO PAULO";"2017-09-14";2554;4;37;150;136;"12:50:00";"LIM";"SAO";120;5;7
"2602";"LIMA - SAO PAULO";"2017-09-07";2554;4;36;174;108;"12:50:00";"LIM";"SAO";84;5;11
"2603";"LIMA - SAO PAULO";"2017-09-27";2554;3;39;150;143;"12:50:00";"LIM";"SAO";97;5;9
"2604";"LIMA - SAO PAULO";"2017-09-20";2554;3;38;126;99;"12:50:00";"LIM";"SAO";69;5;12
"2605";"LIMA - SAO PAULO";"2017-09-13";2554;3;37;150;107;"12:50:00";"LIM";"SAO";83;3;25
"2606";"LIMA - SAO PAULO";"2017-09-06";2554;3;36;220;101;"12:50:00";"LIM";"SAO";61;0;24
"2607";"LIMA - SAO PAULO";"2017-09-26";2554;2;39;156;94;"12:50:00";"LIM";"SAO";59;3;12
"2608";"LIMA - SAO PAULO";"2017-09-19";2554;2;38;150;106;"12:50:00";"LIM";"SAO";93;2;22
"2609";"LIMA - SAO PAULO";"2017-09-12";2554;2;37;150;121;"12:50:00";"LIM";"SAO";98;4;10
"2610";"LIMA - SAO PAULO";"2017-09-05";2554;2;36;150;104;"12:50:00";"LIM";"SAO";81;7;15
"2611";"LIMA - SAO PAULO";"2017-09-25";2554;1;39;150;146;"12:50:00";"LIM";"SAO";112;6;4
"2612";"LIMA - SAO PAULO";"2017-09-18";2554;1;38;150;136;"12:50:00";"LIM";"SAO";100;2;10
"2613";"LIMA - SAO PAULO";"2017-09-11";2554;1;37;150;128;"12:50:00";"LIM";"SAO";75;3;19
"2614";"LIMA - SAO PAULO";"2017-09-04";2554;1;36;174;135;"12:50:00";"LIM";"SAO";86;7;29
"2615";"LIMA - SAO PAULO";"2017-10-01";2607;7;39;150;150;"13:00:00";"SAO";"LIM";92;5;4
"2616";"LIMA - SAO PAULO";"2017-09-24";2607;7;38;150;148;"13:00:00";"SAO";"LIM";121;12;4
"2617";"LIMA - SAO PAULO";"2017-09-17";2607;7;37;150;110;"13:00:00";"SAO";"LIM";64;4;5
"2618";"LIMA - SAO PAULO";"2017-09-10";2607;7;36;150;127;"13:00:00";"SAO";"LIM";54;5;2
"2619";"LIMA - SAO PAULO";"2017-09-03";2607;7;35;150;149;"13:00:00";"SAO";"LIM";46;49;1
"2620";"LIMA - SAO PAULO";"2017-09-30";2607;6;39;150;132;"13:00:00";"SAO";"LIM";100;0;9
"2621";"LIMA - SAO PAULO";"2017-09-23";2607;6;38;150;145;"13:00:00";"SAO";"LIM";127;8;1
"2622";"LIMA - SAO PAULO";"2017-09-16";2607;6;37;150;143;"13:00:00";"SAO";"LIM";108;1;7
"2623";"LIMA - SAO PAULO";"2017-09-09";2607;6;36;150;136;"13:00:00";"SAO";"LIM";103;3;5
"2624";"LIMA - SAO PAULO";"2017-09-02";2607;6;35;150;145;"13:00:00";"SAO";"LIM";103;17;4
"2625";"LIMA - SAO PAULO";"2017-09-29";2607;5;39;150;144;"13:00:00";"SAO";"LIM";105;4;2
"2626";"LIMA - SAO PAULO";"2017-09-22";2607;5;38;150;145;"13:00:00";"SAO";"LIM";127;3;1
"2627";"LIMA - SAO PAULO";"2017-09-15";2607;5;37;150;148;"13:00:00";"SAO";"LIM";117;3;4
"2628";"LIMA - SAO PAULO";"2017-09-08";2607;5;36;150;127;"13:00:00";"SAO";"LIM";75;2;7
"2629";"LIMA - SAO PAULO";"2017-09-28";2607;4;39;150;125;"13:00:00";"SAO";"LIM";105;3;3
"2630";"LIMA - SAO PAULO";"2017-09-21";2607;4;38;150;102;"13:00:00";"SAO";"LIM";76;2;3
"2631";"LIMA - SAO PAULO";"2017-09-14";2607;4;37;150;113;"13:00:00";"SAO";"LIM";80;7;6
"2632";"LIMA - SAO PAULO";"2017-09-07";2607;4;36;150;78;"13:00:00";"SAO";"LIM";51;1;6
